source,target,book,chapter_order,scene_idx,heading_id,pov
Taravangian,Valam,Words of Radiance,94,1,interlude_14,Taravangian
Amaram,Dalinar,Words of Radiance,96,1,chapter_76,Kaladin
Amaram,Kaladin,Words of Radiance,96,1,chapter_76,Kaladin
Amaram,Lopen,Words of Radiance,96,1,chapter_76,Kaladin
Amaram,Roion,Words of Radiance,96,1,chapter_76,Kaladin
Amaram,Sadeas,Words of Radiance,96,1,chapter_76,Kaladin
Amaram,Shallan,Words of Radiance,96,1,chapter_76,Kaladin
Amaram,Syl,Words of Radiance,96,1,chapter_76,Kaladin
Dalinar,Kaladin,Words of Radiance,96,1,chapter_76,Kaladin
Dalinar,Lopen,Words of Radiance,96,1,chapter_76,Kaladin
Dalinar,Roion,Words of Radiance,96,1,chapter_76,Kaladin
Dalinar,Sadeas,Words of Radiance,96,1,chapter_76,Kaladin
Dalinar,Shallan,Words of Radiance,96,1,chapter_76,Kaladin
Dalinar,Syl,Words of Radiance,96,1,chapter_76,Kaladin
Kaladin,Lopen,Words of Radiance,96,1,chapter_76,Kaladin
Kaladin,Roion,Words of Radiance,96,1,chapter_76,Kaladin
Kaladin,Sadeas,Words of Radiance,96,1,chapter_76,Kaladin
Kaladin,Shallan,Words of Radiance,96,1,chapter_76,Kaladin
Kaladin,Syl,Words of Radiance,96,1,chapter_76,Kaladin
Lopen,Roion,Words of Radiance,96,1,chapter_76,Kaladin
Lopen,Sadeas,Words of Radiance,96,1,chapter_76,Kaladin
Lopen,Shallan,Words of Radiance,96,1,chapter_76,Kaladin
Lopen,Syl,Words of Radiance,96,1,chapter_76,Kaladin
Roion,Sadeas,Words of Radiance,96,1,chapter_76,Kaladin
Roion,Shallan,Words of Radiance,96,1,chapter_76,Kaladin
Roion,Syl,Words of Radiance,96,1,chapter_76,Kaladin
Sadeas,Shallan,Words of Radiance,96,1,chapter_76,Kaladin
Sadeas,Syl,Words of Radiance,96,1,chapter_76,Kaladin
Shallan,Syl,Words of Radiance,96,1,chapter_76,Kaladin
Adolin,Aladar,Words of Radiance,96,2,chapter_76,Kaladin
Adolin,Amaram,Words of Radiance,96,2,chapter_76,Kaladin
Adolin,Dalinar,Words of Radiance,96,2,chapter_76,Kaladin
Adolin,Navani,Words of Radiance,96,2,chapter_76,Kaladin
Adolin,Renarin,Words of Radiance,96,2,chapter_76,Kaladin
Adolin,Roion,Words of Radiance,96,2,chapter_76,Kaladin
Adolin,Sebarial,Words of Radiance,96,2,chapter_76,Kaladin
Adolin,Shallan,Words of Radiance,96,2,chapter_76,Kaladin
Aladar,Amaram,Words of Radiance,96,2,chapter_76,Kaladin
Aladar,Dalinar,Words of Radiance,96,2,chapter_76,Kaladin
Aladar,Navani,Words of Radiance,96,2,chapter_76,Kaladin
Aladar,Renarin,Words of Radiance,96,2,chapter_76,Kaladin
Aladar,Roion,Words of Radiance,96,2,chapter_76,Kaladin
Aladar,Sebarial,Words of Radiance,96,2,chapter_76,Kaladin
Aladar,Shallan,Words of Radiance,96,2,chapter_76,Kaladin
Amaram,Dalinar,Words of Radiance,96,2,chapter_76,Kaladin
Amaram,Navani,Words of Radiance,96,2,chapter_76,Kaladin
Amaram,Renarin,Words of Radiance,96,2,chapter_76,Kaladin
Amaram,Roion,Words of Radiance,96,2,chapter_76,Kaladin
Amaram,Sebarial,Words of Radiance,96,2,chapter_76,Kaladin
Amaram,Shallan,Words of Radiance,96,2,chapter_76,Kaladin
Dalinar,Navani,Words of Radiance,96,2,chapter_76,Kaladin
Dalinar,Renarin,Words of Radiance,96,2,chapter_76,Kaladin
Dalinar,Roion,Words of Radiance,96,2,chapter_76,Kaladin
Dalinar,Sebarial,Words of Radiance,96,2,chapter_76,Kaladin
Dalinar,Shallan,Words of Radiance,96,2,chapter_76,Kaladin
Navani,Renarin,Words of Radiance,96,2,chapter_76,Kaladin
Navani,Roion,Words of Radiance,96,2,chapter_76,Kaladin
Navani,Sebarial,Words of Radiance,96,2,chapter_76,Kaladin
Navani,Shallan,Words of Radiance,96,2,chapter_76,Kaladin
Renarin,Roion,Words of Radiance,96,2,chapter_76,Kaladin
Renarin,Sebarial,Words of Radiance,96,2,chapter_76,Kaladin
Renarin,Shallan,Words of Radiance,96,2,chapter_76,Kaladin
Roion,Sebarial,Words of Radiance,96,2,chapter_76,Kaladin
Roion,Shallan,Words of Radiance,96,2,chapter_76,Kaladin
Sebarial,Shallan,Words of Radiance,96,2,chapter_76,Kaladin
Dalinar,Gavilar,Words of Radiance,96,3,chapter_76,Kaladin
Dalinar,Ialai,Words of Radiance,96,3,chapter_76,Kaladin
Dalinar,Roion,Words of Radiance,96,3,chapter_76,Kaladin
Dalinar,Sadeas,Words of Radiance,96,3,chapter_76,Kaladin
Dalinar,Sebarial,Words of Radiance,96,3,chapter_76,Kaladin
Gavilar,Ialai,Words of Radiance,96,3,chapter_76,Kaladin
Gavilar,Roion,Words of Radiance,96,3,chapter_76,Kaladin
Gavilar,Sadeas,Words of Radiance,96,3,chapter_76,Kaladin
Gavilar,Sebarial,Words of Radiance,96,3,chapter_76,Kaladin
Ialai,Roion,Words of Radiance,96,3,chapter_76,Kaladin
Ialai,Sadeas,Words of Radiance,96,3,chapter_76,Kaladin
Ialai,Sebarial,Words of Radiance,96,3,chapter_76,Kaladin
Roion,Sadeas,Words of Radiance,96,3,chapter_76,Kaladin
Roion,Sebarial,Words of Radiance,96,3,chapter_76,Kaladin
Sadeas,Sebarial,Words of Radiance,96,3,chapter_76,Kaladin
Adolin,Aladar,Words of Radiance,96,4,chapter_76,Kaladin
Adolin,Amaram,Words of Radiance,96,4,chapter_76,Kaladin
Adolin,Dalinar,Words of Radiance,96,4,chapter_76,Kaladin
Adolin,Gavilar,Words of Radiance,96,4,chapter_76,Kaladin
Adolin,Roion,Words of Radiance,96,4,chapter_76,Kaladin
Adolin,Sadeas,Words of Radiance,96,4,chapter_76,Kaladin
Adolin,Sebarial,Words of Radiance,96,4,chapter_76,Kaladin
Adolin,Shallan,Words of Radiance,96,4,chapter_76,Kaladin
Aladar,Amaram,Words of Radiance,96,4,chapter_76,Kaladin
Aladar,Dalinar,Words of Radiance,96,4,chapter_76,Kaladin
Aladar,Gavilar,Words of Radiance,96,4,chapter_76,Kaladin
Aladar,Roion,Words of Radiance,96,4,chapter_76,Kaladin
Aladar,Sadeas,Words of Radiance,96,4,chapter_76,Kaladin
Aladar,Sebarial,Words of Radiance,96,4,chapter_76,Kaladin
Aladar,Shallan,Words of Radiance,96,4,chapter_76,Kaladin
Amaram,Dalinar,Words of Radiance,96,4,chapter_76,Kaladin
Amaram,Gavilar,Words of Radiance,96,4,chapter_76,Kaladin
Amaram,Roion,Words of Radiance,96,4,chapter_76,Kaladin
Amaram,Sadeas,Words of Radiance,96,4,chapter_76,Kaladin
Amaram,Sebarial,Words of Radiance,96,4,chapter_76,Kaladin
Amaram,Shallan,Words of Radiance,96,4,chapter_76,Kaladin
Dalinar,Gavilar,Words of Radiance,96,4,chapter_76,Kaladin
Dalinar,Roion,Words of Radiance,96,4,chapter_76,Kaladin
Dalinar,Sadeas,Words of Radiance,96,4,chapter_76,Kaladin
Dalinar,Sebarial,Words of Radiance,96,4,chapter_76,Kaladin
Dalinar,Shallan,Words of Radiance,96,4,chapter_76,Kaladin
Gavilar,Roion,Words of Radiance,96,4,chapter_76,Kaladin
Gavilar,Sadeas,Words of Radiance,96,4,chapter_76,Kaladin
Gavilar,Sebarial,Words of Radiance,96,4,chapter_76,Kaladin
Gavilar,Shallan,Words of Radiance,96,4,chapter_76,Kaladin
Roion,Sadeas,Words of Radiance,96,4,chapter_76,Kaladin
Roion,Sebarial,Words of Radiance,96,4,chapter_76,Kaladin
Roion,Shallan,Words of Radiance,96,4,chapter_76,Kaladin
Sadeas,Sebarial,Words of Radiance,96,4,chapter_76,Kaladin
Sadeas,Shallan,Words of Radiance,96,4,chapter_76,Kaladin
Sebarial,Shallan,Words of Radiance,96,4,chapter_76,Kaladin
Adolin,Amaram,Words of Radiance,96,5,chapter_76,Kaladin
Adolin,Bisig,Words of Radiance,96,5,chapter_76,Kaladin
Adolin,Dalinar,Words of Radiance,96,5,chapter_76,Kaladin
Adolin,Kaladin,Words of Radiance,96,5,chapter_76,Kaladin
Adolin,Lopen,Words of Radiance,96,5,chapter_76,Kaladin
Adolin,Moash,Words of Radiance,96,5,chapter_76,Kaladin
Adolin,Renarin,Words of Radiance,96,5,chapter_76,Kaladin
Adolin,Rock,Words of Radiance,96,5,chapter_76,Kaladin
Adolin,Roion,Words of Radiance,96,5,chapter_76,Kaladin
Adolin,Shallan,Words of Radiance,96,5,chapter_76,Kaladin
Adolin,Skar,Words of Radiance,96,5,chapter_76,Kaladin
Adolin,Teft,Words of Radiance,96,5,chapter_76,Kaladin
Amaram,Bisig,Words of Radiance,96,5,chapter_76,Kaladin
Amaram,Dalinar,Words of Radiance,96,5,chapter_76,Kaladin
Amaram,Kaladin,Words of Radiance,96,5,chapter_76,Kaladin
Amaram,Lopen,Words of Radiance,96,5,chapter_76,Kaladin
Amaram,Moash,Words of Radiance,96,5,chapter_76,Kaladin
Amaram,Renarin,Words of Radiance,96,5,chapter_76,Kaladin
Amaram,Rock,Words of Radiance,96,5,chapter_76,Kaladin
Amaram,Roion,Words of Radiance,96,5,chapter_76,Kaladin
Amaram,Shallan,Words of Radiance,96,5,chapter_76,Kaladin
Amaram,Skar,Words of Radiance,96,5,chapter_76,Kaladin
Amaram,Teft,Words of Radiance,96,5,chapter_76,Kaladin
Bisig,Dalinar,Words of Radiance,96,5,chapter_76,Kaladin
Bisig,Kaladin,Words of Radiance,96,5,chapter_76,Kaladin
Bisig,Lopen,Words of Radiance,96,5,chapter_76,Kaladin
Bisig,Moash,Words of Radiance,96,5,chapter_76,Kaladin
Bisig,Renarin,Words of Radiance,96,5,chapter_76,Kaladin
Bisig,Rock,Words of Radiance,96,5,chapter_76,Kaladin
Bisig,Roion,Words of Radiance,96,5,chapter_76,Kaladin
Bisig,Shallan,Words of Radiance,96,5,chapter_76,Kaladin
Bisig,Skar,Words of Radiance,96,5,chapter_76,Kaladin
Bisig,Teft,Words of Radiance,96,5,chapter_76,Kaladin
Dalinar,Kaladin,Words of Radiance,96,5,chapter_76,Kaladin
Dalinar,Lopen,Words of Radiance,96,5,chapter_76,Kaladin
Dalinar,Moash,Words of Radiance,96,5,chapter_76,Kaladin
Dalinar,Renarin,Words of Radiance,96,5,chapter_76,Kaladin
Dalinar,Rock,Words of Radiance,96,5,chapter_76,Kaladin
Dalinar,Roion,Words of Radiance,96,5,chapter_76,Kaladin
Dalinar,Shallan,Words of Radiance,96,5,chapter_76,Kaladin
Dalinar,Skar,Words of Radiance,96,5,chapter_76,Kaladin
Dalinar,Teft,Words of Radiance,96,5,chapter_76,Kaladin
Kaladin,Lopen,Words of Radiance,96,5,chapter_76,Kaladin
Kaladin,Moash,Words of Radiance,96,5,chapter_76,Kaladin
Kaladin,Renarin,Words of Radiance,96,5,chapter_76,Kaladin
Kaladin,Rock,Words of Radiance,96,5,chapter_76,Kaladin
Kaladin,Roion,Words of Radiance,96,5,chapter_76,Kaladin
Kaladin,Shallan,Words of Radiance,96,5,chapter_76,Kaladin
Kaladin,Skar,Words of Radiance,96,5,chapter_76,Kaladin
Kaladin,Teft,Words of Radiance,96,5,chapter_76,Kaladin
Lopen,Moash,Words of Radiance,96,5,chapter_76,Kaladin
Lopen,Renarin,Words of Radiance,96,5,chapter_76,Kaladin
Lopen,Rock,Words of Radiance,96,5,chapter_76,Kaladin
Lopen,Roion,Words of Radiance,96,5,chapter_76,Kaladin
Lopen,Shallan,Words of Radiance,96,5,chapter_76,Kaladin
Lopen,Skar,Words of Radiance,96,5,chapter_76,Kaladin
Lopen,Teft,Words of Radiance,96,5,chapter_76,Kaladin
Moash,Renarin,Words of Radiance,96,5,chapter_76,Kaladin
Moash,Rock,Words of Radiance,96,5,chapter_76,Kaladin
Moash,Roion,Words of Radiance,96,5,chapter_76,Kaladin
Moash,Shallan,Words of Radiance,96,5,chapter_76,Kaladin
Moash,Skar,Words of Radiance,96,5,chapter_76,Kaladin
Moash,Teft,Words of Radiance,96,5,chapter_76,Kaladin
Renarin,Rock,Words of Radiance,96,5,chapter_76,Kaladin
Renarin,Roion,Words of Radiance,96,5,chapter_76,Kaladin
Renarin,Shallan,Words of Radiance,96,5,chapter_76,Kaladin
Renarin,Skar,Words of Radiance,96,5,chapter_76,Kaladin
Renarin,Teft,Words of Radiance,96,5,chapter_76,Kaladin
Rock,Roion,Words of Radiance,96,5,chapter_76,Kaladin
Rock,Shallan,Words of Radiance,96,5,chapter_76,Kaladin
Rock,Skar,Words of Radiance,96,5,chapter_76,Kaladin
Rock,Teft,Words of Radiance,96,5,chapter_76,Kaladin
Roion,Shallan,Words of Radiance,96,5,chapter_76,Kaladin
Roion,Skar,Words of Radiance,96,5,chapter_76,Kaladin
Roion,Teft,Words of Radiance,96,5,chapter_76,Kaladin
Shallan,Skar,Words of Radiance,96,5,chapter_76,Kaladin
Shallan,Teft,Words of Radiance,96,5,chapter_76,Kaladin
Skar,Teft,Words of Radiance,96,5,chapter_76,Kaladin
Aladar,Dalinar,Words of Radiance,96,6,chapter_76,Kaladin
Aladar,Ialai,Words of Radiance,96,6,chapter_76,Kaladin
Aladar,Sadeas,Words of Radiance,96,6,chapter_76,Kaladin
Dalinar,Ialai,Words of Radiance,96,6,chapter_76,Kaladin
Dalinar,Sadeas,Words of Radiance,96,6,chapter_76,Kaladin
Ialai,Sadeas,Words of Radiance,96,6,chapter_76,Kaladin
Adolin,Dalinar,Words of Radiance,97,1,chapter_77,Shallan
Adolin,Gavilar,Words of Radiance,97,1,chapter_77,Shallan
Adolin,Gaz,Words of Radiance,97,1,chapter_77,Shallan
Adolin,Jasnah,Words of Radiance,97,1,chapter_77,Shallan
Adolin,Kaladin,Words of Radiance,97,1,chapter_77,Shallan
Adolin,Sadeas,Words of Radiance,97,1,chapter_77,Shallan
Adolin,Sebarial,Words of Radiance,97,1,chapter_77,Shallan
Adolin,Shallan,Words of Radiance,97,1,chapter_77,Shallan
Adolin,Vathah,Words of Radiance,97,1,chapter_77,Shallan
Dalinar,Gavilar,Words of Radiance,97,1,chapter_77,Shallan
Dalinar,Gaz,Words of Radiance,97,1,chapter_77,Shallan
Dalinar,Jasnah,Words of Radiance,97,1,chapter_77,Shallan
Dalinar,Kaladin,Words of Radiance,97,1,chapter_77,Shallan
Dalinar,Sadeas,Words of Radiance,97,1,chapter_77,Shallan
Dalinar,Sebarial,Words of Radiance,97,1,chapter_77,Shallan
Dalinar,Shallan,Words of Radiance,97,1,chapter_77,Shallan
Dalinar,Vathah,Words of Radiance,97,1,chapter_77,Shallan
Gavilar,Gaz,Words of Radiance,97,1,chapter_77,Shallan
Gavilar,Jasnah,Words of Radiance,97,1,chapter_77,Shallan
Gavilar,Kaladin,Words of Radiance,97,1,chapter_77,Shallan
Gavilar,Sadeas,Words of Radiance,97,1,chapter_77,Shallan
Gavilar,Sebarial,Words of Radiance,97,1,chapter_77,Shallan
Gavilar,Shallan,Words of Radiance,97,1,chapter_77,Shallan
Gavilar,Vathah,Words of Radiance,97,1,chapter_77,Shallan
Gaz,Jasnah,Words of Radiance,97,1,chapter_77,Shallan
Gaz,Kaladin,Words of Radiance,97,1,chapter_77,Shallan
Gaz,Sadeas,Words of Radiance,97,1,chapter_77,Shallan
Gaz,Sebarial,Words of Radiance,97,1,chapter_77,Shallan
Gaz,Shallan,Words of Radiance,97,1,chapter_77,Shallan
Gaz,Vathah,Words of Radiance,97,1,chapter_77,Shallan
Jasnah,Kaladin,Words of Radiance,97,1,chapter_77,Shallan
Jasnah,Sadeas,Words of Radiance,97,1,chapter_77,Shallan
Jasnah,Sebarial,Words of Radiance,97,1,chapter_77,Shallan
Jasnah,Shallan,Words of Radiance,97,1,chapter_77,Shallan
Jasnah,Vathah,Words of Radiance,97,1,chapter_77,Shallan
Kaladin,Sadeas,Words of Radiance,97,1,chapter_77,Shallan
Kaladin,Sebarial,Words of Radiance,97,1,chapter_77,Shallan
Kaladin,Shallan,Words of Radiance,97,1,chapter_77,Shallan
Kaladin,Vathah,Words of Radiance,97,1,chapter_77,Shallan
Sadeas,Sebarial,Words of Radiance,97,1,chapter_77,Shallan
Sadeas,Shallan,Words of Radiance,97,1,chapter_77,Shallan
Sadeas,Vathah,Words of Radiance,97,1,chapter_77,Shallan
Sebarial,Shallan,Words of Radiance,97,1,chapter_77,Shallan
Sebarial,Vathah,Words of Radiance,97,1,chapter_77,Shallan
Shallan,Vathah,Words of Radiance,97,1,chapter_77,Shallan
Adolin,Chana,Words of Radiance,97,2,chapter_77,Shallan
Adolin,Dalinar,Words of Radiance,97,2,chapter_77,Shallan
Adolin,Jasnah,Words of Radiance,97,2,chapter_77,Shallan
Adolin,Kaladin,Words of Radiance,97,2,chapter_77,Shallan
Adolin,Navani,Words of Radiance,97,2,chapter_77,Shallan
Adolin,Pattern,Words of Radiance,97,2,chapter_77,Shallan
Adolin,Rock,Words of Radiance,97,2,chapter_77,Shallan
Adolin,Shallan,Words of Radiance,97,2,chapter_77,Shallan
Chana,Dalinar,Words of Radiance,97,2,chapter_77,Shallan
Chana,Jasnah,Words of Radiance,97,2,chapter_77,Shallan
Chana,Kaladin,Words of Radiance,97,2,chapter_77,Shallan
Chana,Navani,Words of Radiance,97,2,chapter_77,Shallan
Chana,Pattern,Words of Radiance,97,2,chapter_77,Shallan
Chana,Rock,Words of Radiance,97,2,chapter_77,Shallan
Chana,Shallan,Words of Radiance,97,2,chapter_77,Shallan
Dalinar,Jasnah,Words of Radiance,97,2,chapter_77,Shallan
Dalinar,Kaladin,Words of Radiance,97,2,chapter_77,Shallan
Dalinar,Navani,Words of Radiance,97,2,chapter_77,Shallan
Dalinar,Pattern,Words of Radiance,97,2,chapter_77,Shallan
Dalinar,Rock,Words of Radiance,97,2,chapter_77,Shallan
Dalinar,Shallan,Words of Radiance,97,2,chapter_77,Shallan
Jasnah,Kaladin,Words of Radiance,97,2,chapter_77,Shallan
Jasnah,Navani,Words of Radiance,97,2,chapter_77,Shallan
Jasnah,Pattern,Words of Radiance,97,2,chapter_77,Shallan
Jasnah,Rock,Words of Radiance,97,2,chapter_77,Shallan
Jasnah,Shallan,Words of Radiance,97,2,chapter_77,Shallan
Kaladin,Navani,Words of Radiance,97,2,chapter_77,Shallan
Kaladin,Pattern,Words of Radiance,97,2,chapter_77,Shallan
Kaladin,Rock,Words of Radiance,97,2,chapter_77,Shallan
Kaladin,Shallan,Words of Radiance,97,2,chapter_77,Shallan
Navani,Pattern,Words of Radiance,97,2,chapter_77,Shallan
Navani,Rock,Words of Radiance,97,2,chapter_77,Shallan
Navani,Shallan,Words of Radiance,97,2,chapter_77,Shallan
Pattern,Rock,Words of Radiance,97,2,chapter_77,Shallan
Pattern,Shallan,Words of Radiance,97,2,chapter_77,Shallan
Rock,Shallan,Words of Radiance,97,2,chapter_77,Shallan
Amaram,Dabbid,Words of Radiance,97,3,chapter_77,Shallan
Amaram,Dalinar,Words of Radiance,97,3,chapter_77,Shallan
Amaram,Hobber,Words of Radiance,97,3,chapter_77,Shallan
Amaram,Kaladin,Words of Radiance,97,3,chapter_77,Shallan
Amaram,Lopen,Words of Radiance,97,3,chapter_77,Shallan
Amaram,Moash,Words of Radiance,97,3,chapter_77,Shallan
Amaram,Syl,Words of Radiance,97,3,chapter_77,Shallan
Dabbid,Dalinar,Words of Radiance,97,3,chapter_77,Shallan
Dabbid,Hobber,Words of Radiance,97,3,chapter_77,Shallan
Dabbid,Kaladin,Words of Radiance,97,3,chapter_77,Shallan
Dabbid,Lopen,Words of Radiance,97,3,chapter_77,Shallan
Dabbid,Moash,Words of Radiance,97,3,chapter_77,Shallan
Dabbid,Syl,Words of Radiance,97,3,chapter_77,Shallan
Dalinar,Hobber,Words of Radiance,97,3,chapter_77,Shallan
Dalinar,Kaladin,Words of Radiance,97,3,chapter_77,Shallan
Dalinar,Lopen,Words of Radiance,97,3,chapter_77,Shallan
Dalinar,Moash,Words of Radiance,97,3,chapter_77,Shallan
Dalinar,Syl,Words of Radiance,97,3,chapter_77,Shallan
Hobber,Kaladin,Words of Radiance,97,3,chapter_77,Shallan
Hobber,Lopen,Words of Radiance,97,3,chapter_77,Shallan
Hobber,Moash,Words of Radiance,97,3,chapter_77,Shallan
Hobber,Syl,Words of Radiance,97,3,chapter_77,Shallan
Kaladin,Lopen,Words of Radiance,97,3,chapter_77,Shallan
Kaladin,Moash,Words of Radiance,97,3,chapter_77,Shallan
Kaladin,Syl,Words of Radiance,97,3,chapter_77,Shallan
Lopen,Moash,Words of Radiance,97,3,chapter_77,Shallan
Lopen,Syl,Words of Radiance,97,3,chapter_77,Shallan
Moash,Syl,Words of Radiance,97,3,chapter_77,Shallan
Adolin,Amaram,Words of Radiance,98,1,chapter_78,Shallan
Adolin,Bashin,Words of Radiance,98,1,chapter_78,Shallan
Adolin,Dalinar,Words of Radiance,98,1,chapter_78,Shallan
Adolin,Gavilar,Words of Radiance,98,1,chapter_78,Shallan
Adolin,Jasnah,Words of Radiance,98,1,chapter_78,Shallan
Adolin,Kaladin,Words of Radiance,98,1,chapter_78,Shallan
Adolin,Leyten,Words of Radiance,98,1,chapter_78,Shallan
Adolin,Navani,Words of Radiance,98,1,chapter_78,Shallan
Adolin,Pattern,Words of Radiance,98,1,chapter_78,Shallan
Adolin,Shallan,Words of Radiance,98,1,chapter_78,Shallan
Adolin,Skar,Words of Radiance,98,1,chapter_78,Shallan
Adolin,Teleb,Words of Radiance,98,1,chapter_78,Shallan
Adolin,Vathah,Words of Radiance,98,1,chapter_78,Shallan
Amaram,Bashin,Words of Radiance,98,1,chapter_78,Shallan
Amaram,Dalinar,Words of Radiance,98,1,chapter_78,Shallan
Amaram,Gavilar,Words of Radiance,98,1,chapter_78,Shallan
Amaram,Jasnah,Words of Radiance,98,1,chapter_78,Shallan
Amaram,Kaladin,Words of Radiance,98,1,chapter_78,Shallan
Amaram,Leyten,Words of Radiance,98,1,chapter_78,Shallan
Amaram,Navani,Words of Radiance,98,1,chapter_78,Shallan
Amaram,Pattern,Words of Radiance,98,1,chapter_78,Shallan
Amaram,Shallan,Words of Radiance,98,1,chapter_78,Shallan
Amaram,Skar,Words of Radiance,98,1,chapter_78,Shallan
Amaram,Teleb,Words of Radiance,98,1,chapter_78,Shallan
Amaram,Vathah,Words of Radiance,98,1,chapter_78,Shallan
Bashin,Dalinar,Words of Radiance,98,1,chapter_78,Shallan
Bashin,Gavilar,Words of Radiance,98,1,chapter_78,Shallan
Bashin,Jasnah,Words of Radiance,98,1,chapter_78,Shallan
Bashin,Kaladin,Words of Radiance,98,1,chapter_78,Shallan
Bashin,Leyten,Words of Radiance,98,1,chapter_78,Shallan
Bashin,Navani,Words of Radiance,98,1,chapter_78,Shallan
Bashin,Pattern,Words of Radiance,98,1,chapter_78,Shallan
Bashin,Shallan,Words of Radiance,98,1,chapter_78,Shallan
Bashin,Skar,Words of Radiance,98,1,chapter_78,Shallan
Bashin,Teleb,Words of Radiance,98,1,chapter_78,Shallan
Bashin,Vathah,Words of Radiance,98,1,chapter_78,Shallan
Dalinar,Gavilar,Words of Radiance,98,1,chapter_78,Shallan
Dalinar,Jasnah,Words of Radiance,98,1,chapter_78,Shallan
Dalinar,Kaladin,Words of Radiance,98,1,chapter_78,Shallan
Dalinar,Leyten,Words of Radiance,98,1,chapter_78,Shallan
Dalinar,Navani,Words of Radiance,98,1,chapter_78,Shallan
Dalinar,Pattern,Words of Radiance,98,1,chapter_78,Shallan
Dalinar,Shallan,Words of Radiance,98,1,chapter_78,Shallan
Dalinar,Skar,Words of Radiance,98,1,chapter_78,Shallan
Dalinar,Teleb,Words of Radiance,98,1,chapter_78,Shallan
Dalinar,Vathah,Words of Radiance,98,1,chapter_78,Shallan
Gavilar,Jasnah,Words of Radiance,98,1,chapter_78,Shallan
Gavilar,Kaladin,Words of Radiance,98,1,chapter_78,Shallan
Gavilar,Leyten,Words of Radiance,98,1,chapter_78,Shallan
Gavilar,Navani,Words of Radiance,98,1,chapter_78,Shallan
Gavilar,Pattern,Words of Radiance,98,1,chapter_78,Shallan
Gavilar,Shallan,Words of Radiance,98,1,chapter_78,Shallan
Gavilar,Skar,Words of Radiance,98,1,chapter_78,Shallan
Gavilar,Teleb,Words of Radiance,98,1,chapter_78,Shallan
Gavilar,Vathah,Words of Radiance,98,1,chapter_78,Shallan
Jasnah,Kaladin,Words of Radiance,98,1,chapter_78,Shallan
Jasnah,Leyten,Words of Radiance,98,1,chapter_78,Shallan
Jasnah,Navani,Words of Radiance,98,1,chapter_78,Shallan
Jasnah,Pattern,Words of Radiance,98,1,chapter_78,Shallan
Jasnah,Shallan,Words of Radiance,98,1,chapter_78,Shallan
Jasnah,Skar,Words of Radiance,98,1,chapter_78,Shallan
Jasnah,Teleb,Words of Radiance,98,1,chapter_78,Shallan
Jasnah,Vathah,Words of Radiance,98,1,chapter_78,Shallan
Kaladin,Leyten,Words of Radiance,98,1,chapter_78,Shallan
Kaladin,Navani,Words of Radiance,98,1,chapter_78,Shallan
Kaladin,Pattern,Words of Radiance,98,1,chapter_78,Shallan
Kaladin,Shallan,Words of Radiance,98,1,chapter_78,Shallan
Kaladin,Skar,Words of Radiance,98,1,chapter_78,Shallan
Kaladin,Teleb,Words of Radiance,98,1,chapter_78,Shallan
Kaladin,Vathah,Words of Radiance,98,1,chapter_78,Shallan
Leyten,Navani,Words of Radiance,98,1,chapter_78,Shallan
Leyten,Pattern,Words of Radiance,98,1,chapter_78,Shallan
Leyten,Shallan,Words of Radiance,98,1,chapter_78,Shallan
Leyten,Skar,Words of Radiance,98,1,chapter_78,Shallan
Leyten,Teleb,Words of Radiance,98,1,chapter_78,Shallan
Leyten,Vathah,Words of Radiance,98,1,chapter_78,Shallan
Navani,Pattern,Words of Radiance,98,1,chapter_78,Shallan
Navani,Shallan,Words of Radiance,98,1,chapter_78,Shallan
Navani,Skar,Words of Radiance,98,1,chapter_78,Shallan
Navani,Teleb,Words of Radiance,98,1,chapter_78,Shallan
Navani,Vathah,Words of Radiance,98,1,chapter_78,Shallan
Pattern,Shallan,Words of Radiance,98,1,chapter_78,Shallan
Pattern,Skar,Words of Radiance,98,1,chapter_78,Shallan
Pattern,Teleb,Words of Radiance,98,1,chapter_78,Shallan
Pattern,Vathah,Words of Radiance,98,1,chapter_78,Shallan
Shallan,Skar,Words of Radiance,98,1,chapter_78,Shallan
Shallan,Teleb,Words of Radiance,98,1,chapter_78,Shallan
Shallan,Vathah,Words of Radiance,98,1,chapter_78,Shallan
Skar,Teleb,Words of Radiance,98,1,chapter_78,Shallan
Skar,Vathah,Words of Radiance,98,1,chapter_78,Shallan
Teleb,Vathah,Words of Radiance,98,1,chapter_78,Shallan
Adolin,Aladar,Words of Radiance,99,1,chapter_79,Dalinar
Adolin,Dalinar,Words of Radiance,99,1,chapter_79,Dalinar
Adolin,Eshonai,Words of Radiance,99,1,chapter_79,Dalinar
Adolin,Khal,Words of Radiance,99,1,chapter_79,Dalinar
Adolin,Navani,Words of Radiance,99,1,chapter_79,Dalinar
Adolin,Renarin,Words of Radiance,99,1,chapter_79,Dalinar
Adolin,Rock,Words of Radiance,99,1,chapter_79,Dalinar
Adolin,Roion,Words of Radiance,99,1,chapter_79,Dalinar
Adolin,Shallan,Words of Radiance,99,1,chapter_79,Dalinar
Adolin,Skar,Words of Radiance,99,1,chapter_79,Dalinar
Adolin,Teleb,Words of Radiance,99,1,chapter_79,Dalinar
Aladar,Dalinar,Words of Radiance,99,1,chapter_79,Dalinar
Aladar,Eshonai,Words of Radiance,99,1,chapter_79,Dalinar
